player_id,last_season,current_club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,url
2306,2014,42,markus-miller,Markus Miller,Germany,Germany,4/8/1982,Goalkeeper,Goalkeeper,Right,189,,3150000,https://www.transfermarkt.co.uk/markus-miller/profil/spieler/2306
2950,2014,42,robert-almer,Robert Almer,Austria,Austria,3/20/1984,Goalkeeper,Goalkeeper,Left,194,,900000,https://www.transfermarkt.co.uk/robert-almer/profil/spieler/2950
27019,2014,3729,vladimir-korytko,Vladimir Korytko,UdSSR,Belarus,7/6/1979,Midfield,Attacking Midfield,Right,180,,1800000,https://www.transfermarkt.co.uk/vladimir-korytko/profil/spieler/27019
193051,2014,42,niklas-teichgraber,Niklas Teichgraber,Germany,Germany,2/7/1996,Defender,Left-Back,Left,178,113000,113000,https://www.transfermarkt.co.uk/niklas-teichgraber/profil/spieler/193051
24237,2014,4128,martin-jakubko,Martin Jakubko,CSSR,Slovakia,1/26/1980,Attack,Centre-Forward,Right,193,,1620000,https://www.transfermarkt.co.uk/martin-jakubko/profil/spieler/24237
153735,2014,4128,marko-simonovski,Marko Simonovski,Macedonia,North Macedonia,1/2/1992,Attack,Centre-Forward,Right,185,293000,450000,https://www.transfermarkt.co.uk/marko-simonovski/profil/spieler/153735
104642,2014,4128,aleksandr-subbotin,Aleksandr Subbotin,UdSSR,Russia,10/20/1991,Attack,Centre-Forward,Right,179,180000,315000,https://www.transfermarkt.co.uk/aleksandr-subbotin/profil/spieler/104642
119191,2014,5818,mathias-schlie,Mathias Schlie,,Denmark,1/31/1988,Midfield,Central Midfield,Right,178,,180000,https://www.transfermarkt.co.uk/mathias-schlie/profil/spieler/119191
51912,2014,3729,aleksandr-makarenko,Aleksandr Makarenko,UdSSR,Russia,2/4/1986,Midfield,Defensive Midfield,Right,173,45000,495000,https://www.transfermarkt.co.uk/aleksandr-makarenko/profil/spieler/51912
349917,2014,3729,aleksandr-chibirov,Aleksandr Chibirov,Russia,Russia,2/28/1992,Defender,Right-Back,Right,185,68000,203000,https://www.transfermarkt.co.uk/aleksandr-chibirov/profil/spieler/349917
260298,2014,3729,dmitri-starodub,Dmitri Starodub,Russia,Russia,5/19/1995,Defender,Right-Back,Right,179,158000,180000,https://www.transfermarkt.co.uk/dmitri-starodub/profil/spieler/260298
129038,2014,3729,andrey-vasiljev,Andrey Vasiljev,Russia,Russia,2/11/1992,Defender,Right-Back,Right,184,315000,360000,https://www.transfermarkt.co.uk/andrey-vasiljev/profil/spieler/129038
262711,2014,3729,evgeni-alferov,Evgeni Alferov,Kazakhstan,Russia,1/31/1995,Defender,Left-Back,Left,178,,90000,https://www.transfermarkt.co.uk/evgeni-alferov/profil/spieler/262711
170611,2014,3729,evgeni-ezhov,Evgeni Ezhov,Russia,Russia,2/11/1995,Defender,Left-Back,Left,178,,90000,https://www.transfermarkt.co.uk/evgeni-ezhov/profil/spieler/170611
70295,2014,4128,igor-picusceac,Igor Picusceac,UdSSR,Moldova,3/27/1983,Attack,Centre-Forward,Right,184,,720000,https://www.transfermarkt.co.uk/igor-picusceac/profil/spieler/70295
365476,2014,3729,nikita-sorokin,Nikita Sorokin,UdSSR,Russia,4/7/1991,Defender,Centre-Back,Right,187,,45000,https://www.transfermarkt.co.uk/nikita-sorokin/profil/spieler/365476
288172,2014,3729,artur-farion,Artur Farion,Russia,Russia,1/27/1995,Defender,Centre-Back,Right,184,,45000,https://www.transfermarkt.co.uk/artur-farion/profil/spieler/288172
154612,2014,3729,aleksandr-kryuchkov,Aleksandr Kryuchkov,UdSSR,Russia,7/20/1985,Defender,Centre-Back,Right,175,45000,90000,https://www.transfermarkt.co.uk/aleksandr-kryuchkov/profil/spieler/154612
181223,2014,4128,nikita-permyakov,Nikita Permyakov,Russia,Russia,3/15/1994,Defender,Right-Back,Right,172,,,https://www.transfermarkt.co.uk/nikita-permyakov/profil/spieler/181223
104865,2014,3729,yuri-medvedev,Yuri Medvedev,,Russia,1/3/1990,Defender,Centre-Back,Right,190,,,https://www.transfermarkt.co.uk/yuri-medvedev/profil/spieler/104865
25918,2014,4128,zahari-sirakov,Zahari Sirakov,Bulgaria,Bulgaria,10/8/1977,Defender,Right-Back,Right,182,,1080000,https://www.transfermarkt.co.uk/zahari-sirakov/profil/spieler/25918
53742,2014,4128,damian-zbozien,Damian Zbozien,Poland,Poland,4/25/1989,Defender,Right-Back,Right,186,135000,540000,https://www.transfermarkt.co.uk/damian-zbozien/profil/spieler/53742
35075,2014,4128,jakub-wawrzyniak,Jakub Wawrzyniak,Poland,Poland,7/7/1983,Defender,Left-Back,Left,188,,2069999,https://www.transfermarkt.co.uk/jakub-wawrzyniak/profil/spieler/35075
119478,2014,3729,dmitri-nikitinskiy,Dmitri Nikitinskiy,Russia,Russia,2/9/1992,Defender,Left-Back,Right,180,,180000,https://www.transfermarkt.co.uk/dmitri-nikitinskiy/profil/spieler/119478
72175,2014,3729,aleksey-bazanov,Aleksey Bazanov,UdSSR,Russia,1/24/1986,Attack,Second Striker,Right,182,,450000,https://www.transfermarkt.co.uk/aleksey-bazanov/profil/spieler/72175
347610,2014,3729,aleksandr-leykin,Aleksandr Leykin,,Russia,4/15/1987,Goalkeeper,Goalkeeper,Right,185,,,https://www.transfermarkt.co.uk/aleksandr-leykin/profil/spieler/347610
148498,2014,3729,aleksey-skornyakov,Aleksey Skornyakov,Russia,Russia,3/16/1993,Goalkeeper,Goalkeeper,Right,191,,135000,https://www.transfermarkt.co.uk/aleksey-skornyakov/profil/spieler/148498
72877,2014,3729,maksim-klikin,Maksim Klikin,UdSSR,Russia,4/30/1981,Goalkeeper,Goalkeeper,Left,190,,90000,https://www.transfermarkt.co.uk/maksim-klikin/profil/spieler/72877
106539,2014,28095,aleksandr-vasiljev,Aleksandr Vasiljev,Russia,Russia,1/23/1992,Attack,Right Winger,Right,182,,225000,https://www.transfermarkt.co.uk/aleksandr-vasiljev/profil/spieler/106539
38790,2014,28095,dmitri-golubov,Dmitri Golubov,UdSSR,Russia,6/24/1985,Attack,Centre-Forward,Both,178,,675000,https://www.transfermarkt.co.uk/dmitri-golubov/profil/spieler/38790
25651,2014,3729,aleksandr-filimonov,Aleksandr Filimonov,UdSSR,Russia,10/15/1973,Goalkeeper,Goalkeeper,Right,193,,90000,https://www.transfermarkt.co.uk/aleksandr-filimonov/profil/spieler/25651
111867,2014,28095,takafumi-akahoshi,Takafumi Akahoshi,Japan,Japan,5/27/1986,Midfield,Central Midfield,Right,175,,630000,https://www.transfermarkt.co.uk/takafumi-akahoshi/profil/spieler/111867
49899,2014,28095,william,William,Brazil,Brazil,10/20/1982,Defender,Left-Back,Both,181,,585000,https://www.transfermarkt.co.uk/william/profil/spieler/49899
69011,2014,28095,pavel-stepanets,Pavel Stepanets,UdSSR,Russia,5/27/1987,Defender,Centre-Back,Right,183,45000,540000,https://www.transfermarkt.co.uk/pavel-stepanets/profil/spieler/69011
148484,2014,28095,artem-potapov,Artem Potapov,Russia,Russia,6/28/1994,Goalkeeper,Goalkeeper,Right,190,158000,225000,https://www.transfermarkt.co.uk/artem-potapov/profil/spieler/148484
332134,2014,826,valentin-belon,Valentin Belon,France,France,6/13/1995,Goalkeeper,Goalkeeper,Right,180,135000,900000,https://www.transfermarkt.co.uk/valentin-belon/profil/spieler/332134
55360,2014,3729,sergey-kotov,Sergey Kotov,UdSSR,Russia,3/17/1982,Goalkeeper,Goalkeeper,Right,186,,270000,https://www.transfermarkt.co.uk/sergey-kotov/profil/spieler/55360
47571,2014,3729,florin-costea,Florin Costea,Romania,Romania,5/16/1985,Attack,Left Winger,Right,186,9000,3600000,https://www.transfermarkt.co.uk/florin-costea/profil/spieler/47571
82367,2014,39,petar-sliskovic,Petar Sliskovic,Jugoslawien (SFR),Croatia,2/21/1991,Attack,Centre-Forward,Right,193,225000,540000,https://www.transfermarkt.co.uk/petar-sliskovic/profil/spieler/82367
214635,2014,416,claudio-morra,Claudio Morra,Italy,Italy,1/22/1995,Attack,Centre-Forward,Right,185,158000,360000,https://www.transfermarkt.co.uk/claudio-morra/profil/spieler/214635
104643,2014,4128,evgeniy-tyukalov,Evgeniy Tyukalov,Russia,Russia,8/7/1992,Midfield,Attacking Midfield,Right,179,315000,315000,https://www.transfermarkt.co.uk/evgeniy-tyukalov/profil/spieler/104643
6020,2014,749,francesco-tavano,Francesco Tavano,Italy,Italy,3/2/1979,Attack,Centre-Forward,Right,173,,7650000,https://www.transfermarkt.co.uk/francesco-tavano/profil/spieler/6020
13849,2014,28956,anestis-agritis,Anestis Agritis,Greece,Greece,4/16/1981,Attack,Centre-Forward,,0,,1800000,https://www.transfermarkt.co.uk/anestis-agritis/profil/spieler/13849
191831,2014,128,georgios-lazaridis,Georgios Lazaridis,Greece,Greece,5/9/1992,Attack,Right Winger,Right,181,,90000,https://www.transfermarkt.co.uk/georgios-lazaridis/profil/spieler/191831
167501,2014,3060,fabio-tavares,Fabio Tavares,Portugal,Portugal,3/26/1988,Attack,Right Winger,Right,187,,270000,https://www.transfermarkt.co.uk/fabio-tavares/profil/spieler/167501
191855,2014,169,alexandros-smyrlis,Alexandros Smyrlis,Greece,Greece,2/7/1993,Attack,Left Winger,Right,179,180000,180000,https://www.transfermarkt.co.uk/alexandros-smyrlis/profil/spieler/191855
182687,2014,169,alexandros-mouzakitis,Alexandros Mouzakitis,England,Greece,8/4/1994,Attack,Left Winger,Right,169,,225000,https://www.transfermarkt.co.uk/alexandros-mouzakitis/profil/spieler/182687
74306,2014,6418,andre-alves,Andre Alves,Brazil,Brazil,10/15/1983,Attack,Centre-Forward,Right,181,,1170000,https://www.transfermarkt.co.uk/andre-alves/profil/spieler/74306
236822,2014,21957,herron-berrian,Herron Berrian,Liberia,Liberia,7/31/1994,Attack,Centre-Forward,Right,169,,180000,https://www.transfermarkt.co.uk/herron-berrian/profil/spieler/236822
94932,2014,21957,david-torres,David Torres,Spain,Spain,6/16/1986,Attack,Centre-Forward,Left,183,,630000,https://www.transfermarkt.co.uk/david-torres/profil/spieler/94932
218470,2014,21957,cassio,Cassio,Brazil,Brazil,8/20/1990,Attack,Right Winger,Right,173,,360000,https://www.transfermarkt.co.uk/cassio/profil/spieler/218470
110885,2014,42,florian-ballas,Florian Ballas,Germany,Germany,1/8/1993,Defender,Centre-Back,Both,196,405000,900000,https://www.transfermarkt.co.uk/florian-ballas/profil/spieler/110885
76598,2014,1390,matias-cabrera,Matias Cabrera,Uruguay,Uruguay,5/16/1986,Midfield,Attacking Midfield,Right,176,45000,1350000,https://www.transfermarkt.co.uk/matias-cabrera/profil/spieler/76598
235923,2014,1390,mattia-muroni,Mattia Muroni,Italy,Italy,4/6/1996,Midfield,Central Midfield,Right,176,180000,270000,https://www.transfermarkt.co.uk/mattia-muroni/profil/spieler/235923
213911,2014,1390,antonio-loi,Antonio Loi,Italy,Italy,8/25/1996,Midfield,Attacking Midfield,Right,171,23000,90000,https://www.transfermarkt.co.uk/antonio-loi/profil/spieler/213911
56889,2014,458,francesco-della-rocca,Francesco Della Rocca,Italy,Italy,9/14/1987,Midfield,Central Midfield,Left,182,,3150000,https://www.transfermarkt.co.uk/francesco-della-rocca/profil/spieler/56889
158043,2014,1390,daniele-giorico,Daniele Giorico,Italy,Italy,1/1/1992,Midfield,Defensive Midfield,Right,178,315000,540000,https://www.transfermarkt.co.uk/daniele-giorico/profil/spieler/158043
184262,2014,169,dimitrios-voutsiotis,Dimitrios Voutsiotis,Greece,Greece,3/7/1994,Midfield,Attacking Midfield,Both,171,,90000,https://www.transfermarkt.co.uk/dimitrios-voutsiotis/profil/spieler/184262
20730,2014,1390,daniele-conti,Daniele Conti,Italy,Italy,1/9/1979,Midfield,Defensive Midfield,Right,178,,4500000,https://www.transfermarkt.co.uk/daniele-conti/profil/spieler/20730
235921,2014,1390,werther-carboni,Werther Carboni,Italy,Italy,4/4/1996,Goalkeeper,Goalkeeper,Right,185,45000,180000,https://www.transfermarkt.co.uk/werther-carboni/profil/spieler/235921
35733,2014,1390,francesco-pisano,Francesco Pisano,Italy,Italy,4/29/1986,Defender,Right-Back,Right,171,68000,2700000,https://www.transfermarkt.co.uk/francesco-pisano/profil/spieler/35733
15461,2014,21957,jaime-gavilan,Jaime Gavilan,Spain,Spain,5/12/1985,Attack,Left Winger,Left,178,,3600000,https://www.transfermarkt.co.uk/jaime-gavilan/profil/spieler/15461
83696,2014,21957,georgios-machlelis,Georgios Machlelis,Germany,Greece,5/10/1991,Midfield,Defensive Midfield,Right,183,,360000,https://www.transfermarkt.co.uk/georgios-machlelis/profil/spieler/83696
193957,2014,21957,nikiforos-tsontakis,Nikiforos Tsontakis,Greece,Greece,4/12/1994,Defender,Right-Back,Right,178,,180000,https://www.transfermarkt.co.uk/nikiforos-tsontakis/profil/spieler/193957
182689,2014,21957,rafail-soukias,Rafail Soukias,Greece,Greece,3/9/1994,0,midfield,Right,182,,90000,https://www.transfermarkt.co.uk/rafail-soukias/profil/spieler/182689
128363,2014,21957,angelos-zouboulakis,Angelos Zouboulakis,Greece,Greece,5/23/1989,Defender,Right-Back,Right,177,,315000,https://www.transfermarkt.co.uk/angelos-zouboulakis/profil/spieler/128363
336637,2014,21957,antonis-efthymakis,Antonis Efthymakis,,Greece,3/17/1998,Goalkeeper,Goalkeeper,Right,190,,45000,https://www.transfermarkt.co.uk/antonis-efthymakis/profil/spieler/336637
336638,2014,21957,emiljano-shehu,Emiljano Shehu,Greece,Albania,6/10/1998,Defender,Centre-Back,Right,192,180000,180000,https://www.transfermarkt.co.uk/emiljano-shehu/profil/spieler/336638
63899,2014,1390,josef-husbauer,Josef Husbauer,CSSR,Czech Republic,3/16/1990,Midfield,Central Midfield,Right,182,630000,3150000,https://www.transfermarkt.co.uk/josef-husbauer/profil/spieler/63899
331204,2014,169,polydoros-gezos,Polydoros Gezos,Greece,Greece,9/3/1994,Defender,Right-Back,Right,180,180000,180000,https://www.transfermarkt.co.uk/polydoros-gezos/profil/spieler/331204
267546,2014,169,jorgo-meksi,Jorgo Meksi,Greece,Albania,3/21/1995,Defender,Right-Back,Right,172,180000,270000,https://www.transfermarkt.co.uk/jorgo-meksi/profil/spieler/267546
99923,2014,1390,simone-benedetti,Simone Benedetti,Italy,Italy,4/3/1992,Defender,Centre-Back,Right,190,180000,1350000,https://www.transfermarkt.co.uk/simone-benedetti/profil/spieler/99923
242615,2014,169,thomas-gialamidis,Thomas Gialamidis,Greece,Greece,2/3/1996,Defender,Centre-Back,Right,187,113000,113000,https://www.transfermarkt.co.uk/thomas-gialamidis/profil/spieler/242615
232875,2014,169,christos-cholevas,Christos Cholevas,Greece,Greece,10/5/1991,Defender,Centre-Back,Right,187,45000,90000,https://www.transfermarkt.co.uk/christos-cholevas/profil/spieler/232875
187786,2014,169,vasilios-bouzas,Vasilios Bouzas,Greece,Greece,6/30/1993,Midfield,Central Midfield,Right,173,135000,360000,https://www.transfermarkt.co.uk/vasilios-bouzas/profil/spieler/187786
324472,2014,749,diego-borghini,Diego Borghini,Italy,Italy,3/4/1997,Defender,Centre-Back,Right,189,158000,180000,https://www.transfermarkt.co.uk/diego-borghini/profil/spieler/324472
69801,2014,3060,mauricio-carrasco,Mauricio Carrasco,Argentina,Argentina,9/24/1987,Attack,Left Winger,Right,173,,720000,https://www.transfermarkt.co.uk/mauricio-carrasco/profil/spieler/69801
251260,2014,653,panagiotis-manidakis,Panagiotis Manidakis,,Greece,6/22/1995,Midfield,Attacking Midfield,Left,169,,135000,https://www.transfermarkt.co.uk/panagiotis-manidakis/profil/spieler/251260
121357,2014,169,xenofon-panos,Xenofon Panos,Greece,Greece,8/25/1989,Defender,Right-Back,Right,177,180000,315000,https://www.transfermarkt.co.uk/xenofon-panos/profil/spieler/121357
136642,2014,169,spyros-fourlanos,Spyros Fourlanos,Greece,Greece,11/19/1993,Midfield,Defensive Midfield,Left,185,225000,270000,https://www.transfermarkt.co.uk/spyros-fourlanos/profil/spieler/136642
239749,2014,169,manolis-kalogerakis,Manolis Kalogerakis,Greece,Greece,3/12/1992,Goalkeeper,Goalkeeper,Left,185,113000,180000,https://www.transfermarkt.co.uk/manolis-kalogerakis/profil/spieler/239749
252437,2014,653,konstantinos-apostolopoulos,Konstantinos Apostolopoulos,,Greece,7/8/1993,Attack,Right Winger,Right,173,135000,315000,https://www.transfermarkt.co.uk/konstantinos-apostolopoulos/profil/spieler/252437
193955,2014,653,stefanos-martsakis,Stefanos Martsakis,Greece,Greece,5/24/1990,Attack,Right Winger,Right,173,135000,180000,https://www.transfermarkt.co.uk/stefanos-martsakis/profil/spieler/193955
129983,2014,653,alexandros-perogamvrakis,Alexandros Perogamvrakis,Greece,Greece,1/20/1988,Attack,Centre-Forward,Right,176,113000,540000,https://www.transfermarkt.co.uk/alexandros-perogamvrakis/profil/spieler/129983
206573,2014,653,manolis-rovithis,Manolis Rovithis,Greece,Greece,9/16/1992,Attack,Right Winger,Right,181,135000,180000,https://www.transfermarkt.co.uk/manolis-rovithis/profil/spieler/206573
333655,2014,5219,giannis-liouras,Giannis Liouras,Greece,Greece,1/24/1994,Attack,Centre-Forward,Right,178,,90000,https://www.transfermarkt.co.uk/giannis-liouras/profil/spieler/333655
336776,2014,5219,georgios-gardikiotis,Georgios Gardikiotis,,Greece,5/23/1994,Attack,Second Striker,Right,0,,90000,https://www.transfermarkt.co.uk/georgios-gardikiotis/profil/spieler/336776
55878,2014,5219,sergio-leal,Sergio Leal,Uruguay,Uruguay,9/25/1982,Attack,Right Winger,Right,181,,1350000,https://www.transfermarkt.co.uk/sergio-leal/profil/spieler/55878
342017,2014,653,zacharias-marathianos,Zacharias Marathianos,,Greece,3/20/1994,Attack,Second Striker,Right,0,,135000,https://www.transfermarkt.co.uk/zacharias-marathianos/profil/spieler/342017
295851,2014,5219,stelios-makridis,Stelios Makridis,Greece,Greece,9/9/1991,Attack,Left Winger,Left,182,180000,180000,https://www.transfermarkt.co.uk/stelios-makridis/profil/spieler/295851
284486,2014,5219,grigoris-chandrinos,Grigoris Chandrinos,Greece,Greece,2/10/1995,0,attack,Right,180,,90000,https://www.transfermarkt.co.uk/grigoris-chandrinos/profil/spieler/284486
95730,2014,5219,borja-sanchez,Borja Sanchez,Spain,Spain,2/14/1987,Midfield,Attacking Midfield,Right,179,90000,270000,https://www.transfermarkt.co.uk/borja-sanchez/profil/spieler/95730
55959,2014,5219,sebastian-nayar,Sebastian Nayar,Argentina,Argentina,5/10/1988,Midfield,Central Midfield,Right,188,,630000,https://www.transfermarkt.co.uk/sebastian-nayar/profil/spieler/55959
20124,2014,5219,horacio-cardozo,Horacio Cardozo,Argentina,Argentina,11/29/1979,Midfield,Defensive Midfield,Both,173,,1620000,https://www.transfermarkt.co.uk/horacio-cardozo/profil/spieler/20124
68440,2014,5219,panagiotis-vlachos,Panagiotis Vlachos,Greece,Greece,3/16/1990,Defender,Right-Back,Right,175,45000,225000,https://www.transfermarkt.co.uk/panagiotis-vlachos/profil/spieler/68440
51951,2014,5219,petros-kanakoudis,Petros Kanakoudis,Greece,Greece,4/16/1984,Defender,Left-Back,Left,180,,675000,https://www.transfermarkt.co.uk/petros-kanakoudis/profil/spieler/51951
284547,2014,5219,nikolaos-mentis,Nikolaos Mentis,Greece,Greece,10/14/1995,Defender,Centre-Back,Right,185,,90000,https://www.transfermarkt.co.uk/nikolaos-mentis/profil/spieler/284547
26815,2014,5219,georgios-paraskevaidis,Georgios Paraskevaidis,Greece,Greece,10/9/1982,Defender,Centre-Back,Right,178,,360000,https://www.transfermarkt.co.uk/georgios-paraskevaidis/profil/spieler/26815
200521,2014,5219,asael-ben-shabat,Asael Ben Shabat,Israel,Israel,5/9/1988,Defender,Centre-Back,Right,184,,360000,https://www.transfermarkt.co.uk/asael-ben-shabat/profil/spieler/200521
260063,2014,5219,panagiotis-sampanidis,Panagiotis Sampanidis,Greece,Greece,8/9/1993,Goalkeeper,Goalkeeper,Right,194,,90000,https://www.transfermarkt.co.uk/panagiotis-sampanidis/profil/spieler/260063
77640,2014,5219,akaki-khubutia,Akaki Khubutia,UdSSR,Georgia,3/17/1986,Defender,Centre-Back,Left,193,,720000,https://www.transfermarkt.co.uk/akaki-khubutia/profil/spieler/77640
79276,2014,653,konstantinos-banousis,Konstantinos Banousis,Greece,Greece,1/23/1988,Midfield,Defensive Midfield,Right,183,,360000,https://www.transfermarkt.co.uk/konstantinos-banousis/profil/spieler/79276
10183,2014,653,dani-fernandez,Dani Fernandez,Spain,Spain,1/20/1983,Defender,Right-Back,Right,181,,1350000,https://www.transfermarkt.co.uk/dani-fernandez/profil/spieler/10183
206568,2014,653,nikolaos-moustakis,Nikolaos Moustakis,Greece,Greece,5/4/1990,Defender,Right-Back,Right,179,180000,180000,https://www.transfermarkt.co.uk/nikolaos-moustakis/profil/spieler/206568
358650,2014,653,georgios-touglis,Georgios Touglis,,Greece,2/4/1996,Defender,Left-Back,Left,0,,90000,https://www.transfermarkt.co.uk/georgios-touglis/profil/spieler/358650
127693,2014,653,stelios-tsoukanis,Stelios Tsoukanis,Greece,Greece,2/27/1990,Defender,Left-Back,Left,181,180000,315000,https://www.transfermarkt.co.uk/stelios-tsoukanis/profil/spieler/127693
355698,2014,653,giannis-aslanidis,Giannis Aslanidis,,Greece,7/25/1995,Defender,Left-Back,Left,169,,45000,https://www.transfermarkt.co.uk/giannis-aslanidis/profil/spieler/355698
